Year,Week Ending,State,Commodity,Data Item,Yield
2021,,OHIO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",85
2021,,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",150
2021,,OKLAHOMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",45
2021,,OKLAHOMA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",25
2021,,OKLAHOMA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",54
2021,,OKLAHOMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",23
2021,,OKLAHOMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",39
2021,,OKLAHOMA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",39
2021,,OREGON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",32
2021,,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",240
2021,,OREGON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",62
2021,,OREGON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",45
2021,,OREGON,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",45
2021,,OTHER STATES,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",0
2021,,OTHER STATES,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",54.8
2021,,OTHER STATES,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",34
2021,,OTHER STATES,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",0
2021,,PENNSYLVANIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",80
2021,,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",169
2021,,PENNSYLVANIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2021,,PENNSYLVANIA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",40
2021,,PENNSYLVANIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53
2021,,PENNSYLVANIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",77
2021,,PENNSYLVANIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",77
2021,,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139
2021,,SOUTH CAROLINA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38
2021,,SOUTH CAROLINA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",53
2021,,SOUTH CAROLINA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",53
2021,,SOUTH DAKOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",20
2021,,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135
2021,,SOUTH DAKOTA,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",28
2021,,SOUTH DAKOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",67
2021,,SOUTH DAKOTA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",64
2021,,SOUTH DAKOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40
2021,,SOUTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",33.9
2021,,SOUTH DAKOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",29
2021,,SOUTH DAKOTA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",38
2021,,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170
2021,,TENNESSEE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50
2021,,TENNESSEE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",71
2021,,TENNESSEE,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71
2021,,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128
2021,,TEXAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",45
2021,,TEXAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",61
2021,,TEXAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38
2021,,TEXAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",37
2021,,TEXAS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",37
2021,,UTAH,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",81
2021,,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179
2021,,UTAH,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",46
2021,,UTAH,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",46
2021,,VIRGINIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",75
2021,,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",160
2021,,VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46
2021,,VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",67
2021,,VIRGINIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",67
2021,,WASHINGTON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",38
2021,,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",248
2021,,WASHINGTON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",39.1
2021,,WASHINGTON,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",30
2021,,WASHINGTON,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",42
2021,,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144
2021,,WISCONSIN,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",53
2021,,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180
2021,,WISCONSIN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",62
2021,,WISCONSIN,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",41
2021,,WISCONSIN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55
2021,,WISCONSIN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",75
2021,,WISCONSIN,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",75
2021,,WYOMING,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",91
2021,,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",132
2021,,WYOMING,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",32
2021,,WYOMING,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",32
2020,,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158
2020,,ALABAMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41
2020,,ALABAMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",72
2020,,ALABAMA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",72
2020,,ALASKA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",43
2020,,ARIZONA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",122
2020,,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202
2020,,ARIZONA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",99
2020,,ARIZONA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",99
2020,,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",184
2020,,ARKANSAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",64
2020,,ARKANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.5
2020,,ARKANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",55
2020,,ARKANSAS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",55
2020,,CALIFORNIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",47
2020,,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187
2020,,CALIFORNIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",75
2020,,CALIFORNIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",77
2020,,CALIFORNIA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",87
2020,,CALIFORNIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",75
2020,,COLORADO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",145
2020,,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",116
2020,,COLORADO,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",14.5
2020,,COLORADO,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",20
2020,,COLORADO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",27
2020,,COLORADO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",27
2020,,DELAWARE,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",84
2020,,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",160
2020,,DELAWARE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49
2020,,DELAWARE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",73
2020,,DELAWARE,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",73
2020,,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",138
2020,,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180
2020,,GEORGIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",54
2020,,GEORGIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41
2020,,GEORGIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",55
2020,,GEORGIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",55
2020,,IDAHO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",110
2020,,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199
2020,,IDAHO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",102
2020,,IDAHO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",96.7
2020,,IDAHO,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",91
2020,,IDAHO,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",89
2020,,IDAHO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",101
2020,,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191
2020,,ILLINOIS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",58
2020,,ILLINOIS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60
2020,,ILLINOIS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",68
2020,,ILLINOIS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68
2020,,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187
2020,,INDIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59
2020,,INDIANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",70
2020,,INDIANA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",70
2020,,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",177
2020,,IOWA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",78
2020,,IOWA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54
2020,,KANSAS,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",51
2020,,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",134
2020,,KANSAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",52
2020,,KANSAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",85
2020,,KANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41
2020,,KANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",45
2020,,KANSAS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",45
2020,,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",184
2020,,KENTUCKY,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55
2020,,KENTUCKY,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",63
2020,,KENTUCKY,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",63
2020,,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181
2020,,LOUISIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53
2020,,MAINE,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",54
2020,,MAINE,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",63
2020,,MARYLAND,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",73
2020,,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155
2020,,MARYLAND,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47
2020,,MARYLAND,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",73
2020,,MARYLAND,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",73
2020,,MICHIGAN,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",56
2020,,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153
2020,,MICHIGAN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",55
2020,,MICHIGAN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48
2020,,MICHIGAN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",75
2020,,MICHIGAN,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",75
2020,,MINNESOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",47
2020,,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191
2020,,MINNESOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",66
2020,,MINNESOTA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",38
2020,,MINNESOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50
2020,,MINNESOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",53
2020,,MINNESOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",53
2020,,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180
2020,,MISSISSIPPI,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54
2020,,MISSISSIPPI,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",48
2020,,MISSISSIPPI,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",48
2020,,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171
2020,,MISSOURI,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",43
2020,,MISSOURI,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51
2020,,MISSOURI,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",62
2020,,MISSOURI,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",62
2020,,MONTANA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",63
2020,,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",109
2020,,MONTANA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",16
2020,,MONTANA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",45
2020,,MONTANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",41.7
2020,,MONTANA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",38
2020,,MONTANA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",39
2020,,MONTANA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",51
2020,,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180
2020,,NEBRASKA,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",24
2020,,NEBRASKA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",63
2020,,NEBRASKA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",91
2020,,NEBRASKA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58
2020,,NEBRASKA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",41
2020,,NEBRASKA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",41
2020,,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",156
2020,,NEW JERSEY,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46
2020,,NEW JERSEY,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",67
2020,,NEW JERSEY,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",67
2020,,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195
2020,,NEW MEXICO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",28
2020,,NEW MEXICO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",28
2020,,NEW YORK,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",60
2020,,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157
2020,,NEW YORK,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",53
2020,,NEW YORK,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51
2020,,NEW YORK,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",66
2020,,NEW YORK,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",66
2020,,NORTH CAROLINA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",77
2020,,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",113
2020,,NORTH CAROLINA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",67
2020,,NORTH CAROLINA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38
2020,,NORTH CAROLINA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",60
2020,,NORTH CAROLINA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",60
2020,,NORTH DAKOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",63
2020,,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139
2020,,NORTH DAKOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",21
2020,,NORTH DAKOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",78
2020,,NORTH DAKOTA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",44
2020,,NORTH DAKOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34
2020,,NORTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",47.6
2020,,NORTH DAKOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",49
2020,,NORTH DAKOTA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",39
2020,,NORTH DAKOTA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",49
2020,,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171
2020,,OHIO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",60
2020,,OHIO,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55
2020,,OHIO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",71
2020,,OHIO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71
2020,,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135
2020,,OKLAHOMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",45
2020,,OKLAHOMA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",14
2020,,OKLAHOMA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",45
2020,,OKLAHOMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
2020,,OKLAHOMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",40
2020,,OKLAHOMA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",40
2020,,OREGON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",72
2020,,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",241
2020,,OREGON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",100
2020,,OREGON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",64
2020,,OREGON,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",64
2020,,OTHER STATES,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",0
2020,,OTHER STATES,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",0
2020,,OTHER STATES,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",53
2020,,OTHER STATES,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",34.2
2020,,OTHER STATES,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",0
2020,,PENNSYLVANIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",76
2020,,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",138
2020,,PENNSYLVANIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",50
2020,,PENNSYLVANIA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",52
2020,,PENNSYLVANIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46
2020,,PENNSYLVANIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",71
2020,,PENNSYLVANIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71
2020,,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",132
2020,,SOUTH CAROLINA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35
2020,,SOUTH CAROLINA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",51
2020,,SOUTH CAROLINA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",51
2020,,SOUTH DAKOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",44
2020,,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",162
2020,,SOUTH DAKOTA,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",35
2020,,SOUTH DAKOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",77
2020,,SOUTH DAKOTA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",71
2020,,SOUTH DAKOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46
2020,,SOUTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",51.9
2020,,SOUTH DAKOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",47
2020,,SOUTH DAKOTA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",58
2020,,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170
2020,,TENNESSEE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50
2020,,TENNESSEE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",59
2020,,TENNESSEE,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",59
2020,,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128
2020,,TEXAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",45
2020,,TEXAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",63
2020,,TEXAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34
2020,,TEXAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",30
2020,,TEXAS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",30
2020,,UTAH,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",85
2020,,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",149
2020,,UTAH,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",53
2020,,UTAH,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",53
2020,,VIRGINIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",63
2020,,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",122
2020,,VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42
2020,,VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",60
2020,,VIRGINIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",60
2020,,WASHINGTON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",90
2020,,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",228
2020,,WASHINGTON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",72.4
2020,,WASHINGTON,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",61
2020,,WASHINGTON,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",76
2020,,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144
2020,,WISCONSIN,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",46
